timestamp,open,high,low,close,volume,market_cap
2021-09-20,3328.57,3347.82,2913.39,2977.28,917939.57849,347997332693.36
2021-09-21,2977.32,3105.83,2652.0,2765.9,971519.88941,325153006768.83
2021-09-22,2766.72,3088.88,2737.54,3076.92,677457.64825,362060838608.72
2021-09-23,3076.92,3174.5,3033.85,3152.5,459293.8858,371237859100.94
2021-09-24,3152.41,3158.52,2733.0,2928.53,932090.8856,344941570041.98
2021-09-25,2928.22,2967.52,2801.57,2921.73,491974.0226,344263323578.02
2021-09-26,2921.84,3115.51,2738.17,3059.37,703594.478,360390447457.19
2021-09-27,3059.36,3164.94,2922.71,2925.59,510130.7319,345350983221.6
2021-09-28,2924.76,2970.82,2789.0,2804.91,511325.4643,330459005351.95
2021-09-29,2805.15,2950.0,2782.0,2850.45,411305.0893,335894451616.18
2021-09-30,2850.45,3048.42,2837.19,3000.61,506896.7612,353421264860.04
2021-10-01,3000.62,3330.0,2969.07,3309.91,648714.6151,389475327627.18
2021-10-02,3309.91,3469.0,3257.0,3387.76,422551.1811,399433404741.12
2021-10-03,3387.77,3488.0,3342.51,3417.73,360586.8905,402619122253.95
2021-10-04,3417.73,3437.19,3270.0,3386.31,485204.642,398156802049.06
2021-10-05,3386.31,3545.0,3363.78,3515.27,393900.8818,414510299768.21
2021-10-06,3515.48,3632.11,3342.0,3574.89,618265.5402,421867592041.96
2021-10-07,3574.88,3653.98,3470.8,3587.47,486102.3591,422788897811.69
2021-10-08,3587.47,3695.0,3532.0,3563.13,403597.1437,419983193014.46
2021-10-09,3563.13,3635.0,3538.07,3574.82,361906.7514,421440173778.4
2021-10-10,3574.83,3604.0,3405.0,3414.22,580223.6302,403822590445.88
2021-10-11,3414.22,3623.8,3371.0,3542.12,493521.882,417956526086.89
2021-10-12,3542.12,3547.11,3403.21,3491.46,409377.1918,411781081166.19
2021-10-13,3491.43,3613.0,3412.7,3607.42,393463.1222,425218703480.39
2021-10-14,3607.41,3824.0,3586.04,3790.82,481894.1473,446474897130.95
2021-10-15,3790.82,3907.77,3734.1,3868.99,504321.732,455566504000.02
2021-10-16,3868.38,3971.0,3803.56,3829.96,373727.8549,451814143160.24
2021-10-17,3829.96,3919.19,3640.0,3846.85,368898.9831,453838694183.69
2021-10-18,3847.0,3893.14,3676.0,3744.96,401819.9734,442286890171.49
2021-10-19,3744.96,3886.89,3732.0,3877.03,341268.3723,457545764473.57
2021-10-20,3876.98,4169.0,3828.05,4161.15,537383.09732,490444280908.77
2021-10-21,4161.37,4375.0,4013.13,4052.99,798566.55805,478500948879.97
2021-10-22,4053.0,4167.41,3888.0,3972.2,463222.5428,468623912328.3
2021-10-23,3972.19,4172.0,3937.51,4167.12,326576.9601,492462196227.16
2021-10-24,4167.13,4186.57,3961.5,4082.33,350115.8386,482628847456.41
2021-10-25,4082.33,4236.0,4067.71,4220.37,347438.6534,498030801217.41
2021-10-26,4220.36,4297.0,4090.21,4131.52,414498.1599,487840182030.03
2021-10-27,4131.52,4307.0,3909.0,3922.0,704604.25,464175061360.67
2021-10-28,3921.99,4295.0,3890.17,4286.02,626378.5055,506402198178.66
2021-10-29,4286.01,4460.47,4265.97,4418.89,559231.07691,521512615610.04
2021-10-30,4418.89,4434.06,4232.2,4322.68,340223.069,511045675622.72
2021-10-31,4322.68,4399.14,4164.35,4287.21,412856.2893,506663636947.23
2021-11-01,4287.48,4386.58,4146.3,4319.43,417620.7073,511040780622.95
2021-11-02,4319.43,4599.6,4284.43,4589.89,468184.79301,541846540463.14
2021-11-03,4589.68,4665.87,4455.0,4603.35,448658.35125,544555114009.3
2021-11-04,4603.35,4606.65,4420.08,4532.32,368218.25695,536356841434.36
2021-11-05,4532.31,4570.05,4438.8,4474.24,305651.7244,530378899238.44
2021-11-06,4474.24,4530.0,4326.17,4518.0,322154.0973,534616843812.57
2021-11-07,4518.0,4637.98,4502.37,4612.59,243596.5952,546381671971.19
2021-11-08,4612.59,4822.97,4612.0,4807.98,391102.31806,569094330696.6
2021-11-09,4807.98,4838.28,4713.89,4732.33,311267.57998,560049280555.51
2021-11-10,4732.33,4868.0,4461.93,4628.78,553596.99163,548414296327.06
2021-11-11,4628.68,4779.0,4576.47,4719.0,303688.9765,559621726329.96
2021-11-12,4719.0,4809.71,4507.85,4665.46,461580.0415,552199380998.48
2021-11-13,4665.47,4707.6,4584.08,4644.28,220720.6611,550408539446.39
2021-11-14,4644.27,4696.05,4514.12,4626.5,245309.0674,547499259423.06
2021-11-15,4626.5,4772.01,4540.0,4563.78,375421.6601,539410730882.72
2021-11-16,4563.77,4563.77,4103.0,4209.76,735857.063,499090512786.75
2021-11-17,4209.59,4299.91,4063.48,4287.8,472852.1842,507579384615.9
2021-11-18,4288.07,4344.81,3956.44,3996.9,576945.1837,473663292938.19
2021-11-19,3996.9,4308.97,3973.01,4294.76,420045.0897,508960524907.89
2021-11-20,4294.75,4435.88,4199.86,4412.17,365584.578,522236291600.81
2021-11-21,4412.17,4451.0,4242.41,4258.31,340206.3203,505690293990.14
2021-11-22,4259.7,4320.0,4022.74,4085.97,518501.3338,484275218142.14
2021-11-23,4086.28,4385.59,4059.62,4339.44,502811.7902,514217959090.07
2021-11-24,4339.45,4373.94,4167.65,4269.36,448727.0306,502285105696.07
2021-11-25,4270.1,4550.0,4248.27,4524.85,445868.2434,506472632400.82
2021-11-26,4524.48,4551.0,3913.0,4041.2,720245.1612,477672051592.7
2021-11-27,4041.2,4183.66,4028.34,4095.29,275326.5202,485548014480.93
2021-11-28,4095.29,4298.51,3964.0,4294.78,346471.3551,509016708179.06
2021-11-29,4294.77,4458.92,4276.89,4444.53,406881.2284,526931291116.82
2021-11-30,4444.54,4753.0,4346.36,4630.26,743024.4662,549085770690.68
2021-12-01,4630.25,4778.75,4523.99,4582.95,508198.3105,543871223794.94
2021-12-02,4582.95,4634.83,4433.0,4511.21,451861.9545,534956208693.67
2021-12-03,4511.35,4654.88,4032.5,4215.73,677974.8659,500552313217.43
2021-12-04,4215.01,4238.59,3503.68,4117.25,1111773.1451,488613645061.96
2021-12-05,4117.25,4248.19,4031.39,4196.44,536325.4413,498007875686.39
2021-12-06,4196.44,4376.15,3921.0,4347.59,726742.9638,517093472535.58
2021-12-07,4347.57,4425.0,4255.92,4306.4,420749.751,511968714781.49
2021-12-08,4306.4,4450.49,4222.95,4436.91,429403.9351,526774233711.52
2021-12-09,4436.91,4488.0,4076.16,4105.64,462173.711,488911369092.64
2021-12-10,4105.64,4231.08,3887.37,3897.94,563236.5671,463886245129.88
2021-12-11,3898.31,4097.08,3828.22,4089.37,427853.4343,484824810239.99
2021-12-12,4089.68,4173.63,3986.25,4130.0,260535.5157,490816832310.18
2021-12-13,4130.0,4142.75,3671.45,3781.93,533467.2307,449291443953.47
2021-12-14,3781.92,3882.74,3685.0,3858.99,395145.7462,444724220346.82
2021-12-15,3858.99,4092.22,3643.73,4019.08,542068.0573,477201243361.62
2021-12-16,4019.54,4113.43,3942.11,3958.11,368780.031,470613962761.47
2021-12-17,3959.11,3994.1,3700.0,3875.42,463370.9225,460810766340.59
2021-12-18,3875.43,3996.93,3767.01,3959.93,339593.2543,470530555465.84
2021-12-19,3959.93,4032.43,3884.0,3924.14,306006.323,466037604378.56
2021-12-20,3924.14,3983.37,3753.0,3944.73,366916.4771,467428565000.54
2021-12-21,3944.72,4063.0,3913.21,4014.15,340826.3553,477751386114.63
2021-12-22,4014.41,4074.87,3933.4,3979.51,303191.8076,473270048863.82
2021-12-23,3979.51,4150.0,3893.23,4111.41,380207.8166,488291028083.54
2021-12-24,4111.41,4134.84,4017.17,4046.36,230833.1661,481210199545.08
2021-12-25,4046.35,4137.91,4018.62,4094.83,208126.8805,486650526450.39
2021-12-26,4094.36,4105.0,4000.0,4063.56,189309.255,483620188465.03
2021-12-27,4063.57,4127.46,4031.0,4037.23,222225.3761,480134213400.66
2021-12-28,4037.22,4037.23,3759.36,3792.75,358064.7163,452043198574.35
2021-12-29,3792.75,3827.78,3604.2,3630.19,302753.6375,431593692097.51
2021-12-30,3630.18,3769.1,3585.0,3709.27,249263.7305,441792512826.8
2021-12-31,3709.27,3815.0,3622.29,3676.23,268014.2942,438128003490.89
2022-01-01,3676.22,3776.45,3673.46,3765.54,154143.8968,448537615143.01
2022-01-02,3765.54,3857.44,3717.3,3828.27,154791.4263,455713570380.85
2022-01-03,3828.11,3853.09,3680.0,3765.89,236245.8586,447650792403.77
2022-01-04,3765.89,3900.73,3713.11,3785.11,288258.5549,451591466825.1
2022-01-05,3785.1,3848.0,3415.0,3540.63,397942.0363,422636379036.13
2022-01-06,3539.82,3550.43,3300.0,3406.81,496745.7413,406971721363.93
2022-01-07,3406.81,3416.76,3064.42,3199.24,669631.7262,380204321962.34
2022-01-08,3198.68,3250.0,3000.0,3080.95,400692.1061,368192421486.96
2022-01-09,3080.98,3211.72,3057.35,3151.97,275874.1643,376068612893.65
2022-01-10,3151.97,3185.0,2928.83,3082.68,529818.3866,367219283311.49
2022-01-11,3082.87,3263.54,3051.8,3239.72,362446.7087,385726806147.91
2022-01-12,3239.73,3411.43,3206.2,3371.26,370465.8015,401752380545.64
2022-01-13,3371.6,3410.0,3233.43,3240.61,336234.8799,387027270411.94
2022-01-14,3240.61,3342.79,3188.0,3307.42,285326.3505,394425210961.65
2022-01-15,3307.42,3371.64,3261.0,3326.04,203100.3778,396916629872.55
2022-01-16,3326.51,3393.6,3269.62,3346.88,210782.2277,399392136112.46
2022-01-17,3346.89,3357.57,3141.1,3209.67,284063.6548,382914238638.7
2022-01-18,3209.68,3243.87,3082.0,3159.85,299134.2728,377202294415.78
2022-01-19,3159.85,3174.87,3000.0,3084.02,332996.5703,369113617588.73
2022-01-20,3084.02,3273.37,2987.15,3001.48,357596.7062,357862901301.66
2022-01-21,3001.48,3034.12,2403.0,2568.15,1022021.70024,305050189406.68
2022-01-22,2567.47,2626.0,2300.0,2412.18,1081357.54893,286866655647.36
2022-01-23,2412.18,2556.78,2370.8,2539.01,580497.7613,302389263380.59
2022-01-24,2539.0,2539.75,2159.0,2439.29,1123134.70389,291127719900.53
2022-01-25,2439.56,2506.55,2348.96,2458.83,510152.954,293019902304.06
2022-01-26,2459.04,2722.0,2402.03,2462.99,806441.62289,294496473175.08
2022-01-27,2463.0,2521.0,2316.43,2424.25,599481.7159,289156264093.83
2022-01-28,2424.02,2558.98,2357.88,2544.99,485149.8065,303999533600.72
2022-01-29,2544.99,2636.66,2520.01,2601.43,376666.8246,310001494765.15
2022-01-30,2601.43,2640.0,2542.5,2601.68,290770.0859,310798780839.26
2022-01-31,2601.67,2706.77,2476.07,2686.94,444584.851,320959888865.31
2022-02-01,2686.94,2813.0,2673.52,2787.23,390034.27362,333395296200.47
2022-02-02,2787.48,2810.88,2612.72,2680.67,447852.1228,320384932826.29
2022-02-03,2680.25,2726.64,2576.05,2695.46,405043.3931,319980125796.27
2022-02-04,2695.21,2995.0,2671.4,2994.99,664002.9328,356379709501.22
2022-02-05,2994.99,3060.47,2958.01,3012.65,356803.3071,360130344738.21
2022-02-06,3012.64,3074.56,2950.21,3054.99,249394.5966,365288302066.81
2022-02-07,3055.0,3186.0,2991.8,3139.77,455070.2529,375485569685.83
2022-02-08,3139.77,3232.87,3025.21,3116.69,514773.5837,373154427924.75
2022-02-09,3116.69,3269.7,3055.0,3243.94,370267.8913,387161915315.85
2022-02-10,3243.6,3283.66,3056.74,3072.49,578212.8383,367845386120.69
2022-02-11,3072.36,3138.62,2879.0,2927.54,462025.8751,349944259218.48
2022-02-12,2927.54,2985.98,2858.3,2918.88,336250.3131,348785733007.45
2022-02-13,2918.58,2954.4,2836.7,2871.13,242751.3547,344772260795.08
2022-02-14,2871.14,2964.97,2829.01,2929.75,381778.238,350792159064.23
2022-02-15,2929.75,3196.19,2912.06,3183.52,448971.754,380300250254.05
2022-02-16,3183.53,3186.77,3044.03,3122.3,319997.6244,374117832127.45
2022-02-17,3122.31,3160.0,2851.55,2891.87,488693.2624,344691405366.36
2022-02-18,2891.88,2943.97,2750.0,2779.48,502977.4069,333274482393.4
2022-02-19,2779.3,2830.96,2694.45,2763.63,293838.0025,330676602381.7
2022-02-20,2763.63,2764.64,2576.0,2621.99,386384.904,314553542349.48
2022-02-21,2621.99,2759.51,2558.0,2568.02,761838.9858,308026942925.47
2022-02-22,2568.03,2665.74,2500.0,2636.29,692639.4942,315899223813.38
2022-02-23,2636.28,2753.55,2575.83,2579.71,504470.1412,310077026339.98
2022-02-24,2579.7,2740.0,2300.0,2596.2,1395732.7753,311035019269.95
2022-02-25,2596.26,2834.97,2571.72,2768.49,679394.1762,331001574996.18
2022-02-26,2768.05,2878.0,2727.5,2779.47,418485.2529,333024181662.98
2022-02-27,2779.47,2836.33,2557.98,2616.79,650198.7785,313983181396.22
2022-02-28,2616.79,2951.6,2568.62,2920.95,733794.4488,349638704203.76
2022-03-01,2920.83,3037.94,2854.09,2976.33,673901.6976,356060928141.81
2022-03-02,2976.33,3043.91,2914.21,2947.3,614623.7461,353421574640.23
2022-03-03,2947.31,2970.97,2785.0,2833.99,446192.2353,339605220817.13
2022-03-04,2834.0,2836.17,2573.0,2622.1,556178.7588,313604105838.56
2022-03-05,2622.11,2685.12,2589.38,2665.15,268730.3036,319352820652.92
2022-03-06,2665.16,2676.29,2535.0,2551.29,336487.9099,306229430306.07
2022-03-07,2551.3,2649.0,2445.0,2491.12,620171.6787,299399838913.97
2022-03-08,2491.12,2624.0,2480.15,2575.97,561659.7421,308901634237.01
2022-03-09,2575.98,2775.85,2567.7,2726.98,562771.7403,327284646384.19
2022-03-10,2726.98,2733.25,2550.27,2606.7,559029.9377,312725132202.93
2022-03-11,2606.69,2676.78,2522.57,2556.86,494583.6568,306945646022.22
2022-03-12,2556.86,2616.79,2553.39,2568.8,219236.5711,308802688253.24
2022-03-13,2568.8,2603.32,2493.0,2515.65,316942.1601,302142844336.01
2022-03-14,2515.66,2609.6,2498.67,2589.41,386630.1912,310784628714.7
2022-03-15,2589.42,2669.0,2507.0,2617.73,461202.3014,314353415766.38
2022-03-16,2617.74,2788.0,2603.38,2773.81,666224.7217,332615747238.23
2022-03-17,2773.8,2836.0,2746.42,2811.92,379312.541,337789077518.33
2022-03-18,2811.91,2984.0,2765.59,2938.92,556535.7966,353488093017.08
2022-03-19,2938.84,2987.7,2890.86,2950.84,325971.5398,353637851553.37
2022-03-20,2950.85,2964.17,2817.21,2861.38,377608.8214,343377833604.31
2022-03-21,2861.39,2960.57,2829.81,2890.03,450223.9073,347920723063.29
2022-03-22,2890.03,3052.85,2886.43,2969.64,564868.9839,356983458903.94
2022-03-23,2969.64,3045.2,2920.65,3036.0,453962.7298,363981070562.25
2022-03-24,3035.99,3129.11,2999.11,3110.76,577171.5239,373268685628.38
2022-03-25,3110.75,3193.28,3076.0,3102.14,489099.5572,373143966536.83
2022-03-26,3102.13,3153.2,3084.9,3145.0,207134.847,377571096914.82
2022-03-27,3145.01,3299.37,3126.02,3295.65,335467.4145,395441924035.78
2022-03-28,3295.65,3431.15,3275.01,3332.92,527237.1133,400900140647.22
2022-03-29,3332.91,3481.87,3329.68,3400.51,465899.8226,408798491703.04
2022-03-30,3400.51,3446.9,3331.84,3385.79,356082.5231,406821918324.81
2022-03-31,3385.8,3444.83,3261.35,3281.51,455091.2395,394425928251.04
2022-04-01,3281.51,3481.29,3210.68,3455.21,532169.2392,414654032151.08
2022-04-02,3455.2,3532.2,3433.14,3443.77,499893.29,414159902496.97
2022-04-03,3443.77,3580.34,3412.11,3521.91,381581.7683,423557081705.01
2022-04-04,3521.9,3547.0,3405.97,3519.5,449984.1586,423413008036.05
2022-04-05,3519.5,3555.0,3400.0,3406.99,397782.7437,410298423739.01
2022-04-06,3407.0,3407.5,3162.39,3168.51,736273.1047,381466903809.28
2022-04-07,3168.52,3268.98,3143.15,3227.19,458179.3272,388917301310.15
2022-04-08,3227.2,3314.02,3173.52,3192.39,502422.5048,384004266017.44
2022-04-09,3192.39,3268.4,3181.28,3258.57,212444.2566,392450014876.45
2022-04-10,3258.57,3307.22,3193.0,3203.04,232303.2326,386471827350.58
2022-04-11,3203.04,3213.63,2950.0,2979.74,693394.2912,358739023178.63
2022-04-12,2979.75,3085.0,2950.0,3027.66,579522.9505,364715602736.26
2022-04-13,3027.65,3128.97,2996.86,3118.28,419101.494,375344730158.78
2022-04-14,3118.28,3145.0,2976.3,3021.98,408382.5572,363537133350.8
2022-04-15,3021.98,3060.92,2993.13,3040.56,249626.2981,366106878800.64
2022-04-16,3040.57,3086.1,3010.03,3059.3,176352.4165,368723505201.94
2022-04-17,3059.3,3083.0,2981.7,2988.06,243772.074,360466921073.66
2022-04-18,2988.07,3069.6,2883.22,3055.56,510251.6536,368239502263.89
2022-04-19,3055.56,3131.0,3030.34,3101.77,359375.0038,373881545796.19
2022-04-20,3101.74,3166.5,3036.45,3076.04,415000.0685,370747899752.64
2022-04-21,3076.03,3180.0,2942.31,2983.58,562699.697,359913941107.04
2022-04-22,2983.57,3034.32,2930.35,2962.39,452433.082,357225521174.06
2022-04-23,2962.39,2978.03,2913.89,2933.03,187576.7324,354042065765.69
2022-04-24,2933.04,2967.06,2912.09,2921.0,218957.0222,352230955093.53
2022-04-25,2920.99,3025.65,2797.01,3006.62,619198.3616,362714896494.35
2022-04-26,3006.63,3039.54,2767.0,2809.67,531184.3504,338514769949.36
2022-04-27,2809.68,2919.87,2794.46,2888.96,488951.2416,348272874148.14
2022-04-28,2888.95,2980.0,2853.83,2936.93,537392.9978,354099998306.72
2022-04-29,2936.92,2946.46,2776.63,2817.13,525978.147,339508249528.82
2022-04-30,2817.13,2841.63,2709.26,2726.66,367757.2469,329245687214.6
2022-05-01,2726.67,2849.9,2716.13,2824.81,442544.8792,341049885442.05
2022-05-02,2824.81,2894.22,2778.78,2856.54,521706.8567,344664213658.6
2022-05-03,2856.54,2861.47,2755.19,2781.7,371331.1796,335783385599.7
2022-05-04,2781.7,2965.85,2771.74,2940.64,548738.0668,354781969604.05
2022-05-05,2940.65,2954.65,2683.0,2747.97,734845.3194,331722438859.99
2022-05-06,2747.96,2758.18,2632.95,2692.85,711449.3234,325214199379.47
2022-05-07,2692.86,2704.36,2584.75,2635.34,371271.4532,318142976736.13
2022-05-08,2635.35,2642.0,2484.0,2519.71,757615.3415,303859041426.84
2022-05-09,2519.71,2530.78,2225.0,2228.55,1574924.9793,271054331836.52
2022-05-10,2229.0,2457.34,2200.0,2342.05,1550626.1387,282924938115.3
2022-05-11,2342.04,2451.37,2005.0,2084.99,2022864.83806,250186937448.08
2022-05-12,2084.99,2195.0,1800.0,1960.22,2305192.90836,236882074239.28
2022-05-13,1960.22,2147.54,1940.23,2009.69,1134042.3387,243274721466.96
2022-05-14,2009.69,2070.06,1951.21,2056.48,563788.3078,248356265277.91
2022-05-15,2056.47,2167.0,2000.68,2145.29,514398.2587,259186464086.69
2022-05-16,2145.29,2145.29,1979.12,2023.66,822070.8531,244357879748.28
2022-05-17,2023.66,2122.42,2008.0,2090.72,568249.0448,252562157297.15
2022-05-18,2090.72,2110.72,1908.0,1915.11,631577.2341,231594842725.92
2022-05-19,1915.11,2040.39,1903.18,2019.55,741476.9794,243906956357.43
2022-05-20,2019.55,2064.0,1923.0,1959.08,576981.5371,237041503832.88
2022-05-21,1959.08,1990.86,1937.36,1975.07,238869.7632,238662541734.67
2022-05-22,1975.06,2056.41,1966.33,2043.19,355735.1927,246986847793.11
2022-05-23,2043.19,2088.5,1957.12,1973.32,636085.0224,238431020387.29
2022-05-24,1973.33,1993.83,1913.02,1979.41,534096.972,239278614833.62
2022-05-25,1979.4,2022.34,1934.61,1942.63,524786.3091,235174141323.92
2022-05-26,1942.64,1966.01,1735.0,1792.23,1168740.57514,218157454743.17
2022-05-27,1792.24,1822.26,1703.0,1727.27,1296693.28537,208627071822.52
2022-05-28,1727.26,1808.98,1722.26,1792.22,558271.1818,216813374963.24
2022-05-29,1792.21,1827.4,1759.96,1813.64,432430.611,219209358147.19
2022-05-30,1813.64,2013.0,1803.18,1998.78,814922.8359,241543951896.92
2022-05-31,1998.78,2016.45,1925.0,1941.9,751103.4226,235021820715.09
2022-06-01,1941.9,1972.58,1763.75,1817.95,1037841.2706,220675468263.59
2022-06-02,1817.96,1853.05,1782.42,1834.08,788784.4017,221979536503.5
2022-06-03,1834.09,1843.91,1737.0,1775.12,741282.5346,214853197852.79
2022-06-04,1775.13,1816.0,1748.43,1804.58,388279.4579,218086698231.5
2022-06-05,1804.58,1830.17,1773.05,1806.23,371974.5061,218544227813.81
2022-06-06,1806.22,1920.0,1804.35,1859.84,804250.3567,225114630766.06
2022-06-07,1859.84,1874.98,1725.13,1813.33,1397598.2288,219659418080.76
2022-06-08,1813.33,1838.77,1765.28,1791.88,941510.1373,217202109118.55
2022-06-09,1791.88,1833.0,1777.33,1788.81,535310.9618,216770182920.59
2022-06-10,1788.8,1804.32,1655.93,1662.91,955035.79239,201677680445.43
2022-06-11,1662.91,1682.21,1496.74,1532.89,1220325.2542,185298897901.53
2022-06-12,1532.89,1547.0,1423.0,1434.84,1563225.37018,175086938731.69
2022-06-13,1434.84,1455.0,1165.45,1209.82,3626351.66536,145949007640.7
2022-06-14,1209.35,1268.45,1075.8,1208.9,2716493.80131,146821604379.69
2022-06-15,1208.9,1250.0,1014.4,1237.52,3114823.13621,149446989787.47
2022-06-16,1237.53,1257.85,1051.55,1068.5,1447386.8304,129406748347.93
2022-06-17,1068.5,1118.0,1051.11,1086.94,1220677.9491,131697196726.13
2022-06-18,1086.93,1097.58,881.56,995.13,2308983.5187,120451036891.42
2022-06-19,995.12,1158.62,936.15,1128.53,2018599.4499,136710815909.94
2022-06-20,1128.53,1170.0,1053.0,1128.24,1721772.9132,136722871083.63
2022-06-21,1128.24,1194.0,1109.23,1125.85,1306095.3757,136394173950.59
2022-06-22,1125.86,1127.33,1043.65,1050.19,1306959.8593,127505209521.79
2022-06-23,1050.19,1155.0,1045.3,1144.72,1278257.0899,138670376992.79
2022-06-24,1144.71,1245.43,1132.0,1225.02,1337137.483,148805951209.82
2022-06-25,1225.02,1256.77,1180.0,1242.36,861986.6177,150833549827.69
2022-06-26,1242.31,1280.0,1194.6,1197.79,884184.273,145556215206.34
2022-06-27,1197.79,1238.93,1172.49,1192.51,868734.2061,144823390350.2
2022-06-28,1192.51,1237.99,1136.32,1144.05,1104065.2211,138878854101.83
2022-06-29,1144.05,1156.8,1087.42,1100.21,1295517.796,133353794240.87
2022-06-30,1100.21,1106.62,998.0,1071.01,1420670.3656,129526314725.35
2022-07-01,1071.02,1117.0,1033.44,1059.73,1562255.1439,128626459283.35
2022-07-02,1059.73,1078.88,1028.29,1067.01,714812.0804,129459761679.57
2022-07-03,1067.01,1088.34,1040.78,1074.26,644746.3337,130354920626.23
2022-07-04,1074.26,1160.9,1045.37,1151.0,1150108.9861,139753790719.31
2022-07-05,1151.01,1174.9,1076.34,1132.5,1398961.4495,137763639218.72
2022-07-06,1132.51,1205.0,1111.44,1186.57,1211768.0757,144146515577.97
2022-07-07,1186.57,1254.29,1163.18,1237.49,1001316.079,150310328516.7
2022-07-08,1237.49,1276.46,1193.15,1214.04,1189518.3631,148494701910.38
2022-07-09,1214.03,1235.4,1204.67,1217.02,576337.1809,147839484293.34
2022-07-10,1217.02,1219.95,1153.0,1168.36,1018038.6506,141954129136.53
2022-07-11,1168.37,1171.29,1091.71,1096.4,1201652.3048,133322814435.65
2022-07-12,1096.37,1098.26,1033.46,1038.58,1261349.6321,126162583560.77
2022-07-13,1038.58,1119.18,1006.32,1115.0,2035605.8299,135338329617.66
2022-07-14,1115.01,1214.65,1072.11,1193.42,1605101.9262,144828136302.19
2022-07-15,1193.42,1287.82,1181.05,1231.25,1466037.2584,149901581969.42
2022-07-16,1231.25,1422.91,1191.23,1355.85,1493809.9226,164446216963.59
2022-07-17,1355.84,1387.0,1319.04,1338.65,1246202.8795,162763136859.6
2022-07-18,1338.65,1597.47,1336.07,1581.04,2029918.76521,191975962096.47
2022-07-19,1581.03,1631.0,1493.11,1542.32,1846048.6816,187650624167.51
2022-07-20,1542.33,1620.4,1484.23,1521.58,1351177.4247,184901273324.09
2022-07-21,1521.63,1605.98,1463.56,1575.45,1247327.4963,191800749216.26
2022-07-22,1575.45,1650.05,1516.11,1535.27,1170723.0873,187035568058.3
2022-07-23,1535.27,1596.51,1488.0,1548.67,851284.7339,188503496052.2
2022-07-24,1548.66,1664.34,1545.67,1597.7,1009935.8997,194630191920.21
2022-07-25,1597.7,1609.55,1435.58,1440.79,1418390.9809,175898851084.4
2022-07-26,1440.79,1454.11,1356.17,1449.12,1199643.7408,175483010009.7
2022-07-27,1449.12,1644.44,1420.83,1635.74,1513426.0413,199168822141.52
2022-07-28,1635.74,1784.79,1593.27,1724.52,1578145.07555,210050435904.08
2022-07-29,1724.52,1765.99,1655.02,1721.68,1205266.5703,210313498731.77
2022-07-30,1721.68,1744.85,1673.01,1697.0,735132.5286,206508772876.13
2022-07-31,1697.0,1754.69,1666.0,1678.12,696326.8079,204771722888.53
2022-08-01,1678.12,1704.68,1606.12,1630.28,801566.5648,199152780196.11
2022-08-02,1630.28,1678.0,1559.28,1630.91,1081964.5104,198900803867.57
2022-08-03,1630.91,1685.03,1589.71,1618.16,777724.7413,197208540574.77
2022-08-04,1618.16,1662.79,1580.39,1607.96,735552.181,195930417588.61
2022-08-05,1607.97,1742.07,1605.64,1736.81,1005846.4712,211067071405.44
2022-08-06,1736.81,1749.93,1685.26,1690.6,523314.6444,206143302111.46
2022-08-07,1690.6,1729.79,1668.0,1700.19,439904.764,207103611495.11
2022-08-08,1700.2,1818.0,1693.87,1777.05,781620.5443,216409762110.47
2022-08-09,1777.05,1790.83,1667.93,1702.76,818171.1019,207597034307.44
2022-08-10,1702.76,1885.0,1656.78,1853.57,1317767.5127,225750054992.92
2022-08-11,1853.58,1942.0,1850.32,1880.19,1105261.9009,229369148921.19
2022-08-12,1880.19,1964.71,1853.06,1958.28,717628.1015,238664195002.23
2022-08-13,1958.28,2020.0,1946.5,1983.55,695876.0293,241628050423.6
2022-08-14,1983.55,2030.0,1906.0,1935.31,569583.4852,236222871624.36
2022-08-15,1935.32,2012.47,1872.31,1899.06,949162.3305,232274942656.73
2022-08-16,1899.05,1915.0,1853.0,1876.67,622729.1499,229117813778.87
2022-08-17,1876.67,1959.43,1818.74,1834.25,951824.8975,223635240252.1
2022-08-18,1834.24,1882.37,1821.25,1846.39,606254.024,225368717991.11
2022-08-19,1846.39,1848.0,1602.37,1609.01,1419826.9515,196835222642.57
2022-08-20,1609.0,1657.08,1523.67,1576.04,914615.9226,192465075465.68
2022-08-21,1576.03,1646.52,1562.34,1618.13,780662.6062,197650970990.22
2022-08-22,1618.13,1629.72,1529.92,1624.66,941192.8954,198061389784.82
2022-08-23,1624.65,1676.07,1563.76,1665.41,940246.932,202998758194.89
2022-08-24,1665.4,1694.13,1604.92,1656.56,744667.6078,202323303041.31
2022-08-25,1656.56,1722.0,1653.68,1695.11,603090.713,207155539271.3
2022-08-26,1695.11,1706.45,1486.85,1508.18,1149912.8292,184136247398.11
2022-08-27,1508.18,1518.42,1447.52,1491.06,756136.6768,182154372410.71
2022-08-28,1491.06,1511.0,1424.0,1426.76,544846.4486,174741315285.27
2022-08-29,1426.76,1559.99,1422.08,1551.8,826252.0831,189722196186.3
2022-08-30,1551.79,1606.13,1473.61,1524.59,1003075.0172,186176738543.12
2022-08-31,1524.59,1619.78,1524.59,1554.1,949227.6775,189843590076.15
2022-09-01,1554.11,1599.0,1512.77,1586.16,728710.482,193834454491.69
2022-09-02,1586.17,1650.0,1546.41,1575.35,919009.6598,192760741605.53
